+-------------+--------------+------------------------------------------------------------------------+----------------+
| Last Name   | First Name   | Title                                                                  | Release Date   |
| Green       | Elizabeth    | Echoes Brookside Haven                                                 | 1987-03-15     |
| Green       | Elizabeth    | Echoes Brookside Haven                                                 | 1998-04-08     |
| Green       | Elizabeth    | Echoes Brookside Haven                                                 | 2019-06-14     |
| Green       | Elizabeth    | Journey to Wonderful Artistic Enigmatic Harborview Point               | 1930-12-13     |
| Green       | Harper       | Echoes of Solitary Rural Ashwood Terrace                               | 1933-07-03     |
| Green       | Harper       | Echoes of Solitary Rural Ashwood Terrace                               | 1934-02-15     |
| Green       | Harper       | Echoes of Solitary Rural Ashwood Terrace                               | 1935-03-16     |
| Green       | Harper       | Echoes of Solitary Rural Ashwood Terrace                               | 1988-10-08     |
| Green       | Liam         | Charlotte Taylor's Charming Eclectic Greenbriar Estates                | 1918-07-15     |
| Green       | Liam         | Charlotte Taylor's Charming Eclectic Greenbriar Estates                | 1941-04-20     |
| Ortiz       | Lily         | Whispers from Laurelwood Glen                                          | 1904-02-03     |
| Green       | Samuel       | Alexander Foster's Stonegate Terrace                                   | 1981-09-24     |
| Green       | Samuel       | Alexander Foster's Stonegate Terrace                                   | 2010-06-11     |
| Green       | Samuel       | Magic Caleb Reynolds                                                   | 1997-08-23     |
| Gutierrez   | Caleb        | Samuel Griffin's Silverlake Springs                                    | 2021-04-17     |
| Carter      | Lily         | Benjamin Mitchell's Pinecrest Pines                                    | 1904-03-08     |
| Gutierrez   | Samuel       | Echoes of Sprawling Rustic Exotic Redwood Ridge                        | 1958-07-04     |
| Hall        | Benjamin     | Lost and Found Ancient Willowdale Heights                              | 2008-12-07     |
| Murphy      | Mason        | Enchanted Inviting Redwood Ridge                                       | 1958-07-03     |
| Hall        | Charlotte    | Enigma Elijah Turner                                                   | 2001-07-11     |
| Hall        | Daniel       | Adventures in Sophia Parker                                            | 2001-12-01     |
| Hall        | Henry        | Songs from Samuel Griffin                                              | 1993-06-10     |
| Hall        | Isabella     | Enchanted Harper Nelson                                                | 1933-07-05     |
| Hall        | Jackson      | Realm of Lucas Thornton                                                | 1934-06-18     |
| Hall        | James        | Dragon's Alexander Foster                                              | 1904-05-21     |
| Hall        | Sophia       | Adventures in William Carter                                           | 1930-09-20     |
| Hall        | Sophia       | Adventures in William Carter                                           | 1930-11-20     |
| Hall        | Sophia       | Adventures in William Carter                                           | 1965-10-19     |
| Hall        | Sophia       | Adventures in William Carter                                           | 1993-02-03     |
| Cook        | Emma         | Dragon's Emily Hayes                                                   | 2002-06-21     |
| Hall        | Zoe          | Starlight Ethan Wells                                                  | 1951-11-03     |
| Harris      | Abigail      | Chronicles of Modern Hidden Pinecrest Pines                            | 1919-04-17     |
| Mendoza     | Harper       | Mia Sullivan's Contemporary Whimsical Idyllic Brookside Haven          | 1927-12-12     |
| Harris      | Abigail      | Chronicles of Modern Hidden Pinecrest Pines                            | 1992-05-20     |
| Harris      | Ava          | Lucas Thornton's Solitary Springvale Meadows                           | 1901-06-10     |
| Harris      | Ava          | Lucas Thornton's Solitary Springvale Meadows                           | 1913-12-15     |
| Harris      | Ava          | Lucas Thornton's Solitary Springvale Meadows                           | 1946-11-24     |
| Mendoza     | Olivia       | Secrets in the Sophia Parker                                           | 1965-05-04     |
| Turner      | Sophia       | Alexander Foster's Contemporary Evergreen Valley                       | 1944-11-18     |
| Phillips    | Lily         | Bloodlines Benjamin Mitchell                                           | 1957-03-16     |
| Harris      | Harper       | Secrets of Charming Enigmatic Urban Springvale Meadows                 | 1944-01-19     |
| Harris      | Lucas        | Journey to Peaceful Sunflower Valley                                   | 1920-12-24     |
| Harris      | Mia          | Ancient Sprawling Eclectic Breathtaking Meadowview Heights             | 1915-09-10     |
| Harris      | Mia          | Ancient Sprawling Eclectic Breathtaking Meadowview Heights             | 1924-04-13     |
| Rogers      | Michael      | Chronicles of the Daniel Brooks                                        | 1975-02-02     |
| Harris      | Mia          | Ancient Sprawling Eclectic Breathtaking Meadowview Heights             | 1991-01-21     |
| Harris      | Sophia       | Dragon's Ethan Wells                                                   | 1983-03-04     |
| Harris      | Zoe          | Starlight Modern Secluded Isolated Rivertown Crossing                  | 1948-12-24     |
| Harris      | Zoe          | Starlight Modern Secluded Isolated Rivertown Crossing                  | 1965-03-10     |
| Harris      | Zoe          | Starlight Modern Secluded Isolated Rivertown Crossing                  | 1998-10-21     |
| Harris      | Zoe          | Starlight Modern Secluded Isolated Rivertown Crossing                  | 2001-06-08     |
| Hernandez   | Abigail      | Mystery Henry Crawford                                                 | 1984-07-20     |
| Campbell    | Isabella     | Gates of William Carter                                                | 1982-07-06     |
| Hernandez   | Benjamin     | Charlotte Taylor's Brookside Meadows                                   | 2011-08-08     |
| Hernandez   | Charlotte    | Magic Birchwood Springs                                                | 1943-08-21     |
| Hernandez   | James        | Olivia Bennett's Bustling Hidden Laurelwood Glen                       | 1930-06-10     |
| Hernandez   | Natalie      | Lucas Thornton's Wonderful Remote Picturesque Autumnwood Grove         | 2010-10-04     |
| Brooks      | Isabella     | Chronicles from Breathtaking Pristine Pinehurst Park                   | 1947-07-14     |
| Hernandez   | Sophia       | Harper Nelson's Captivating Vibrant Breathtaking Autumnwood Grove      | 1949-08-07     |
| Ortiz       | Mason        | Whispering Vibrant Scenic Willowdale Heights                           | 1922-03-16     |
| Hill        | Elijah       | Samuel Griffin's Pinecrest Pines                                       | 2018-07-05     |
| Hill        | Elijah       | Samuel Griffin's Pinecrest Pines                                       | 2020-01-21     |
| Hill        | Emily        | Guardians of Benjamin Mitchell                                         | 1967-05-10     |
| Hill        | Emma         | Benjamin Mitchell's Enchanting Idyllic Eclectic Sunflower Valley       | 2019-12-16     |
| Hill        | Isabella     | Realm of Alexander Foster                                              | 1973-02-02     |
| Hill        | Isabella     | Realm of Alexander Foster                                              | 1993-02-02     |
| Mendoza     | Harper       | Mia Sullivan's Contemporary Whimsical Idyllic Brookside Haven          | 1992-02-15     |
| Thompson    | Ethan        | Forgotten Harper Nelson                                                | 1989-10-22     |
| Hill        | Olivia       | Henry Crawford's Historical Urban Autumnwood Grove                     | 1930-09-05     |
| Green       | Mason        | Echoes Crestwood Hills                                                 | 1965-05-11     |
| Hill        | Olivia       | Henry Crawford's Historical Urban Autumnwood Grove                     | 1975-07-16     |
| Hill        | Olivia       | Hidden Caleb Reynolds                                                  | 1914-02-24     |
| Morales     | Zoe          | Dark Secrets Henry Crawford                                            | 1984-09-04     |
| Watson      | Lucas        | Quest for the Ethan Wells                                              | 1904-12-01     |
| Howard      | Abigail      | Curse of Charlotte Taylor                                              | 1934-04-17     |
| Howard      | Daniel       | Secrets in the Crestwood Hills                                         | 2003-11-12     |
| Howard      | Grace        | Forgotten Grace Mitchell                                               | 1969-12-19     |
| Howard      | Isabella     | Enchanted Inviting Rural Majestic Sunflower Valley                     | 1960-03-15     |
| Howard      | Isabella     | Enchanted Inviting Rural Majestic Sunflower Valley                     | 2000-08-18     |
| Cooper      | Daniel       | Alexander Foster's Crestwood Hills                                     | 1972-06-02     |
| Thomas      | William      | Grace Mitchell's Isolated Sunflower Valley                             | 1998-04-04     |
| Howard      | Scarlett     | City of Charlotte Taylor                                               | 1902-03-15     |
| Howard      | Scarlett     | City of Charlotte Taylor                                               | 1969-07-19     |
| Howard      | Sophia       | Underneath Grace Mitchell                                              | 1947-08-20     |
| Howard      | Sophia       | Underneath Grace Mitchell                                              | 1998-07-15     |
| Howard      | Sophia       | Underneath Grace Mitchell                                              | 2003-08-15     |
| Howard      | Sophia       | Underneath Grace Mitchell                                              | 2010-08-09     |
| Howard      | William      | Enigma Benjamin Mitchell                                               | 1923-05-21     |
| Cox         | Ella         | Enchanted Alexander Foster                                             | 1902-08-17     |
| Hughes      | Grace        | Forgotten Charlotte Taylor                                             | 2015-08-22     |
| Hughes      | Liam         | Curse of Caleb Reynolds                                                | 1941-10-14     |
| Hughes      | Samuel       | Charlotte Taylor's Woodland Park                                       | 1915-01-14     |
| Hughes      | Victoria     | Legends of Scenic Surreal Crestwood Hills                              | 1989-05-06     |
| Jackson     | Lily         | Lily Anderson's Willowbrook Park                                       | 1944-10-17     |
| James       | Caleb        | Starlight Colorful Coastal Pristine Woodland Park                      | 2001-02-14     |
| James       | Daniel       | Whispers from Autumnwood Grove                                         | 1937-06-16     |
| James       | Henry        | Underneath Pristine Meadowbrook Springs                                | 1972-10-14     |
| James       | Olivia       | Bloodlines Pictorial Laurelwood Glen                                   | 1975-12-16     |
| James       | Olivia       | Bloodlines Pictorial Laurelwood Glen                                   | 1997-03-08     |
| James       | Olivia       | Bloodlines Pictorial Laurelwood Glen                                   | 2012-11-16     |
| James       | Samuel       | Journey to Urban Urban Crestview Heights                               | 2017-02-17     |
| James       | Sophia       | Realm of Whimsical Brookside Haven                                     | 1903-02-22     |
| James       | Sophia       | Whispers from Urban Brookside Haven                                    | 1996-02-24     |
| Jimenez     | Benjamin     | Elijah Turner's Urban Riverstone Ranch                                 | 1948-10-17     |
| Jimenez     | Benjamin     | Elijah Turner's Urban Riverstone Ranch                                 | 1957-12-02     |
| Gomez       | Ava          | William Carter's Charming Hidden Surreal Meadowview Heights            | 1904-08-23     |
| Murphy      | Ethan        | Henry Crawford's Captivating Captivating Vibrant Redwood Ridge         | 1983-02-12     |
| Jimenez     | Lily         | Starlight Coastal Maplewood Meadows                                    | 1949-11-15     |
| Jimenez     | Michael      | Secrets in the Rustic Laurelwood Glen                                  | 2012-08-12     |
| Jimenez     | Samuel       | Starlight Isabella Montgomery                                          | 1959-05-20     |
| Jimenez     | Samuel       | Starlight Isabella Montgomery                                          | 1981-04-11     |
| Jimenez     | Zoe          | Underneath Ava Harrison                                                | 1945-10-24     |
| Johnson     | Aiden        | Rise of Caleb Reynolds                                                 | 1902-07-21     |
| Johnson     | Amelia       | Grace Mitchell's Breathtaking Tranquil Cedarwood Heights               | 1905-05-24     |
| Johnson     | Andrew       | Charlotte Taylor's Historical Sunflower Valley                         | 1946-07-07     |
| Johnson     | Michael      | Hidden Emily Hayes                                                     | 1932-11-03     |
| Johnson     | Michael      | Hidden Emily Hayes                                                     | 1989-08-03     |
| Jones       | Charlotte    | Dark Secrets Meadowview Heights                                        | 1971-10-17     |
| Jones       | Emma         | In the Shadow of Modern Colorful Isolated Laurelwood Glen              | 2010-05-24     |
| Jones       | Isabella     | Dragon's Benjamin Mitchell                                             | 1936-03-23     |
| Jones       | Mia          | Lost and Found Harper Nelson                                           | 1913-10-13     |
| Jones       | Mia          | Lost and Found Harper Nelson                                           | 1936-10-08     |
| Jones       | Mia          | Lost and Found Harper Nelson                                           | 1955-08-17     |
| Thompson    | William      | Lucas Thornton's Idyllic Modern Riverstone Ranch                       | 2012-08-03     |
| Allen       | Abigail      | William Carter's Secluded Riverstone Ranch                             | 1970-10-08     |
| Jones       | Olivia       | Bloodlines Harper Nelson                                               | 1958-04-18     |
| Jones       | Samuel       | Starlight Alexander Foster                                             | 2006-09-20     |
| Jones       | Scarlett     | Olivia Bennett's Lush Pineview Cove                                    | 1935-04-06     |
| Edwards     | Sophia       | Elijah Turner's Pictorial Tranquil Idyllic Sunflower Valley            | 1940-12-12     |
| Kelly       | Abigail      | Legacy from Olivia Bennett                                             | 1927-11-19     |
| Kelly       | Abigail      | Legacy from Olivia Bennett                                             | 2021-02-01     |
| Kelly       | Benjamin     | Lost and Found Rustic Willowdale Heights                               | 1990-02-23     |
| Kelly       | Charlotte    | Magic Sophia Parker                                                    | 1933-08-02     |
| Kelly       | Harper       | Beyond the Mia Sullivan                                                | 1908-08-03     |
| Martinez    | William      | Echoes of Enigmatic Tranquil Greenbriar Estates                        | 1960-02-02     |
| Kelly       | Victoria     | Tales from Lucas Thornton                                              | 1993-10-03     |
| Kelly       | Zoe          | Caleb Reynolds's Eclectic Laurelwood Glen                              | 2018-07-06     |
| Kelly       | Zoe          | Dreams in the Emily Hayes                                              | 1902-08-08     |
| Kelly       | Zoe          | Dreams in the Emily Hayes                                              | 1912-08-06     |
| Williams    | Ava          | Mia Sullivan's Pictorial Historical Lakeshore Landing                  | 1995-01-19     |
| Kelly       | Zoe          | Elijah Turner's Remote Whimsical Riverstone Ranch                      | 1978-01-16     |
| Kim         | Benjamin     | In the Shadow of Colorful Timeless Golden Valley Meadows               | 1902-02-07     |
| Turner      | David        | Dark Secrets Timeless Charming Meadowbrook Springs                     | 1949-04-22     |
| Kim         | Emily        | Grace Mitchell's Welcoming Crestview Heights                           | 1924-12-21     |
| Kim         | Liam         | William Carter's Scenic Willowbrook Park                               | 1979-05-22     |
| Kim         | Liam         | William Carter's Scenic Willowbrook Park                               | 1984-05-03     |
| Kim         | Natalie      | Starlight Mia Sullivan                                                 | 1915-12-15     |
| Miller      | Mia          | Kingdom Historical Millstone Meadows                                   | 1952-06-01     |
| Kim         | Natalie      | Starlight Mia Sullivan                                                 | 1989-02-01     |
| Moore       | Benjamin     | Whispers from Elijah Turner                                            | 2010-01-20     |
| Kim         | Olivia       | Ancient Elijah Turner                                                  | 1955-06-21     |
| Kim         | Olivia       | Enchanted Grace Mitchell                                               | 2021-12-24     |
| Kim         | Sophia       | Legacy of Olivia Bennett                                               | 1906-10-23     |
| Bennet      | Lucas        | Harper Nelson's Lakeside Terrace                                       | 1940-02-18     |
| King        | Elijah       | Whispering Brookside Haven                                             | 1905-12-22     |
| King        | Elijah       | Whispering Brookside Haven                                             | 1970-10-22     |
| King        | Victoria     | Starlight Grace Mitchell                                               | 1965-01-21     |
| Lee         | Benjamin     | Rise of Charlotte Taylor                                               | 1972-06-03     |
| Lee         | Benjamin     | Rise of Charlotte Taylor                                               | 1994-01-07     |
| Lee         | Benjamin     | Rise of Charlotte Taylor                                               | 2004-09-11     |
| Lee         | Benjamin     | Rise of Charlotte Taylor                                               | 2006-09-16     |
| Kim         | Natalie      | Starlight Mia Sullivan                                                 | 1934-01-02     |
| Lewis       | Ella         | Journey through Isolated Redwood Ridge                                 | 1927-10-23     |
| Lewis       | Ella         | Journey through Isolated Redwood Ridge                                 | 1929-05-03     |
| Lewis       | Henry        | Curse of Charming Birchwood Springs                                    | 1909-02-18     |
| Lewis       | Henry        | Lily Anderson's Hillcrest Glen                                         | 1926-09-13     |
| Lewis       | Henry        | Whispering Emily Hayes                                                 | 1919-08-01     |
| Lewis       | Noah         | Starlight Harper Nelson                                                | 1945-04-24     |
| Lewis       | William      | Echoes Benjamin Mitchell                                               | 1933-05-13     |
| Lewis       | William      | Lost in Time Ava Harrison                                              | 1954-11-08     |
| Long        | Daniel       | Beyond the Urban Pictorial Willowdale Heights                          | 1940-06-12     |
| Martin      | Ella         | Grace Mitchell's Millstone Meadows                                     | 1937-06-24     |
| Long        | Grace        | Ancient Isolated Hillcrest Glen                                        | 2010-04-12     |
| Long        | Mia          | Bloodlines Surreal Whispering Pines                                    | 1915-04-22     |
| Lopez       | Henry        | Mia Sullivan's Maplewood Meadows                                       | 1928-11-09     |
| Lopez       | Aiden        | Ancient Emily Hayes                                                    | 1910-12-21     |
| Lopez       | Aiden        | Ancient Emily Hayes                                                    | 1925-02-05     |
| Lopez       | Aiden        | Ancient Emily Hayes                                                    | 1945-12-08     |
| Lopez       | Aiden        | Ancient Emily Hayes                                                    | 1983-05-24     |
| Lopez       | Caleb        | Mia Sullivan's Scenic Lakeside Terrace                                 | 1910-06-21     |
| Lopez       | Caleb        | Samuel Griffin's Brookside Meadows                                     | 1914-03-09     |
| Lopez       | Caleb        | Samuel Griffin's Brookside Meadows                                     | 1963-02-07     |
| Bennet      | Jackson      | Legacy of Benjamin Mitchell                                            | 1928-05-16     |
| Lopez       | Elijah       | In the Shadow of Whimsical Exotic Woodland Park                        | 1934-04-16     |
| Lopez       | Elijah       | In the Shadow of Whimsical Exotic Woodland Park                        | 1935-04-16     |
| Lopez       | Elijah       | In the Shadow of Whimsical Exotic Woodland Park                        | 1952-11-20     |
| Lopez       | Henry        | Mia Sullivan's Maplewood Meadows                                       | 1927-03-03     |
| Miller      | Grace        | Magic Ava Harrison                                                     | 2018-11-18     |
| Ramos       | Olivia       | Legacy of Coastal Stonebridge Ridge                                    | 1981-03-19     |
| Lopez       | Lily         | King's Charlotte Taylor                                                | 1984-05-05     |
| Lopez       | Michael      | Sophia Parker's Oakridge Bluffs                                        | 1969-04-01     |
| Lopez       | Samuel       | Lucas Thornton's Tranquil Magical Vintage Laurelwood Glen              | 2004-04-15     |
| Lopez       | Sophia       | Songs of Daniel Brooks                                                 | 1940-08-06     |
| Lopez       | William      | Realm of Charlotte Taylor                                              | 1982-11-17     |
| Long        | Daniel       | Beyond the Urban Pictorial Willowdale Heights                          | 1999-04-05     |
| Bailey      | Andrew       | Benjamin Mitchell's Solitary Harborview Point                          | 1956-12-04     |
| Martin      | James        | Whispering Ethan Wells                                                 | 1942-05-19     |
| Martin      | Olivia       | Charlotte Taylor's Stonegate Terrace                                   | 2016-03-14     |
| Martin      | Samuel       | Ava Harrison's Birchwood Springs                                       | 1904-02-16     |
| Martin      | Samuel       | Underneath Vintage Meadowbrook Springs                                 | 2006-04-19     |
| Martin      | Scarlett     | William Carter's Timeless Crestwood Hills                              | 1907-10-19     |
| Martin      | William      | Bloodlines Henry Crawford                                              | 1919-03-08     |
| Martin      | Zoe          | Beyond the Isabella Montgomery                                         | 1976-03-15     |
| Martinez    | Abigail      | Secrets of Lily Anderson                                               | 1995-09-21     |
| Martinez    | Caleb        | Kingdom Olivia Bennett                                                 | 1995-07-14     |
| Martinez    | Elijah       | Chronicles Daniel Brooks                                               | 1967-04-19     |
| Martinez    | Ella         | Midnight Alexander Foster                                              | 1924-12-15     |
| Martinez    | Natalie      | Quest for the Remote Sprawling Lakeside Terrace                        | 1904-11-09     |
| Martinez    | Natalie      | Quest for the Remote Sprawling Lakeside Terrace                        | 1915-03-07     |
| Martinez    | Natalie      | Quest for the Remote Sprawling Lakeside Terrace                        | 1946-10-16     |
| Martinez    | Noah         | In the Shadow of Samuel Griffin                                        | 1989-08-20     |
| Watson      | Isabella     | Emily Hayes's Urban Pristine Solitary Crestwood Hills                  | 1981-02-04     |
| Martinez    | William      | Echoes of Enigmatic Tranquil Greenbriar Estates                        | 2006-05-12     |
| Mendoza     | Andrew       | Midnight Samuel Griffin                                                | 1969-12-04     |
| Mendoza     | Benjamin     | Guardians of Elijah Turner                                             | 1911-04-19     |
| Mendoza     | Benjamin     | Guardians of Elijah Turner                                             | 1914-11-03     |
| Mendoza     | Benjamin     | Guardians of Elijah Turner                                             | 1932-09-13     |
| Mendoza     | Benjamin     | Guardians of Elijah Turner                                             | 1934-07-10     |
| Mendoza     | Emily        | Emily Hayes's Vintage Remote Stonebridge Ridge                         | 2008-03-15     |
| Mendoza     | Emma         | Curse of Modern Whispering Pines                                       | 2011-12-24     |
| Mendoza     | Emma         | Ethan Wells's Captivating Willowbrook Park                             | 1974-11-09     |
| Mendoza     | Harper       | Charlotte Taylor's Greenbriar Estates                                  | 1949-11-05     |
| Thomas      | Emily        | City of Willowbrook Grove                                              | 2004-01-05     |
| Ramos       | Amelia       | Lost and Found Elijah Turner                                           | 1979-11-14     |
| Hill        | Jackson      | Olivia Bennett's Picturesque Oakridge Bluffs                           | 1991-04-10     |
| Mendoza     | Harper       | Mia Sullivan's Contemporary Whimsical Idyllic Brookside Haven          | 2008-08-20     |
| Mendoza     | Liam         | Kingdom Emily Hayes                                                    | 1901-11-19     |
| Harris      | Harper       | Gates of Vintage Pictorial Pinecrest Pines                             | 1927-07-14     |
| Mendoza     | Olivia       | Secrets in the Sophia Parker                                           | 2021-09-13     |
| Mendoza     | Zoe          | Midnight Lucas Thornton                                                | 1901-04-24     |
| Mendoza     | Zoe          | Midnight Lucas Thornton                                                | 1929-05-20     |
| Carter      | Michael      | Ethan Wells's Colorful Coastal Oakridge Bluffs                         | 1958-02-14     |
| Jones       | Sophia       | Hidden Henry Crawford                                                  | 1906-03-05     |
| Miller      | Emily        | Harper Nelson's Vintage Peaceful Lakeside Terrace                      | 1980-02-02     |
| Ramos       | Mason        | Underneath Pictorial Rustic Lakeside Terrace                           | 1903-06-11     |
| Long        | Sophia       | Chronicles Harper Nelson                                               | 1947-06-13     |
| Miller      | Liam         | Mystery Grace Mitchell                                                 | 1929-08-23     |
| Miller      | Lily         | Curse of Fairhaven Fields                                              | 1922-11-12     |
| Miller      | Lily         | Henry Crawford's Cosmopolitan Eclectic Springvale Meadows              | 1959-04-08     |
| Miller      | Mia          | Kingdom Historical Millstone Meadows                                   | 1949-12-08     |
| Lee         | Charlotte    | Mystery Elijah Turner                                                  | 1903-01-18     |
| Miller      | Mia          | Kingdom Historical Millstone Meadows                                   | 1988-05-17     |
| Robinson    | Harper       | City of Caleb Reynolds                                                 | 1979-11-11     |
| Miller      | Noah         | Quest for the Emily Hayes                                              | 1997-12-17     |
| Mitchell    | Abigail      | Dragon's Caleb Reynolds                                                | 1904-10-23     |
| Mitchell    | Charlotte    | Whispering Pictorial Coastal Tranquil Autumnwood Grove                 | 1948-05-18     |
| Mitchell    | Charlotte    | Whispering Pictorial Coastal Tranquil Autumnwood Grove                 | 2013-06-10     |
| Mitchell    | Isabella     | Emily Hayes's Whispering Pines                                         | 1917-01-05     |
| Moore       | Benjamin     | Whispers from Elijah Turner                                            | 1923-03-02     |
| Moore       | Benjamin     | Whispers from Elijah Turner                                            | 1936-11-09     |
| Moore       | Benjamin     | Whispers from Elijah Turner                                            | 2005-09-04     |
| Kim         | Natalie      | Starlight Mia Sullivan                                                 | 1998-01-16     |
| Moore       | Charlotte    | Magic Hidden Stonebridge Ridge                                         | 1936-12-12     |
| Moore       | Charlotte    | Magic Hidden Stonebridge Ridge                                         | 2019-09-08     |
| Moore       | Elizabeth    | Charlotte Taylor's Isolated Cedarwood Heights                          | 1937-07-12     |
| Taylor      | Mason        | Destiny's Alexander Foster                                             | 1986-04-10     |
| Moore       | Olivia       | Olivia Bennett's Magical Welcoming Evergreen Valley                    | 1934-08-10     |
| Morales     | Abigail      | Guardians of Emily Hayes                                               | 1944-09-12     |
| Morales     | Abigail      | Guardians of Emily Hayes                                               | 2009-07-09     |
| Morales     | Benjamin     | Mia Sullivan's Picturesque Remote Harborview Point                     | 1947-09-17     |
| Morales     | Caleb        | Beyond the Urban Crestwood Hills                                       | 1923-08-17     |
| Morales     | Caleb        | Beyond the Urban Crestwood Hills                                       | 2017-06-09     |
| Morales     | Charlotte    | Gates of Lily Anderson                                                 | 1916-07-10     |
| Morales     | Charlotte    | Legacy from Emily Hayes                                                | 1974-03-17     |
| Morales     | Elizabeth    | Journey through Golden Valley Meadows                                  | 2016-04-12     |
| Morales     | Mia          | Secrets of Idyllic Evergreen Valley                                    | 1965-04-07     |
| Morales     | Mia          | Secrets of Idyllic Evergreen Valley                                    | 2009-03-13     |
| Morales     | Sophia       | Lucas Thornton's Contemporary Whispering Pines                         | 1959-04-03     |
| Morales     | Sophia       | William Carter's Cosmopolitan Cosmopolitan Picturesque Brookside Haven | 2012-09-17     |
| Morales     | William      | Destiny's Rustic Eclectic Willowbrook Grove                            | 1904-04-13     |
| Morales     | William      | Destiny's Rustic Eclectic Willowbrook Grove                            | 1998-03-18     |
| Morales     | William      | Destiny's Rustic Eclectic Willowbrook Grove                            | 2010-09-12     |
| Morales     | Zoe          | Chronicles Historical Modern Solitary Pinehurst Park                   | 1917-12-21     |
| Hill        | Sophia       | Legacy from Colorful Welcoming Hidden Meadowview Heights               | 1970-03-17     |
| Morales     | Zoe          | Dark Secrets Henry Crawford                                            | 1991-08-18     |
| Ramos       | William      | Grace Mitchell's Captivating Wonderful Coastal Brookside Haven         | 1915-03-07     |
| Morgan      | Liam         | Harper Nelson's Pristine Timeless Golden Valley Meadows                | 1917-10-22     |
| Morgan      | Liam         | Harper Nelson's Pristine Timeless Golden Valley Meadows                | 1957-02-13     |
| Morgan      | Olivia       | Realm of Magical Pictorial Lakeside Terrace                            | 1917-09-04     |
| Morris      | Alexander    | King's Redwood Ridge                                                   | 1907-02-09     |
| Morris      | Caleb        | Grace Mitchell's Stonegate Terrace                                     | 1922-02-21     |
| Wright      | Michael      | Olivia Bennett's Harborview Point                                      | 1997-11-09     |
| Morris      | Caleb        | Grace Mitchell's Stonegate Terrace                                     | 1983-11-22     |
| Morris      | Elijah       | Chronicles of Historical Meadowview Heights                            | 1901-08-18     |
| Morris      | Henry        | Dreams in the Samuel Griffin                                           | 1984-06-04     |
| Morris      | Henry        | Whispers from Samuel Griffin                                           | 1966-01-21     |
| Morris      | Henry        | Whispers from Samuel Griffin                                           | 2007-10-18     |
| Murphy      | Ethan        | Henry Crawford's Captivating Captivating Vibrant Redwood Ridge         | 1929-08-16     |
| Jimenez     | Lily         | Starlight Coastal Maplewood Meadows                                    | 1915-07-03     |
| Allen       | Isabella     | Gates of Lily Anderson                                                 | 1950-04-16     |
| Anderson    | Samuel       | Olivia Bennett's Eclectic Tranquil Isolated Woodland Park              | 1998-04-12     |
| Murphy      | Mason        | Enchanted Inviting Redwood Ridge                                       | 1957-04-16     |
| Hall        | Charlotte    | Enigma Elijah Turner                                                   | 1961-03-06     |
| Murphy      | Mason        | Enchanted Inviting Redwood Ridge                                       | 2001-07-13     |
| Murphy      | Mason        | Whispering Benjamin Mitchell                                           | 1962-06-15     |
| Murphy      | Olivia       | Destiny's Breathtaking Meadowbrook Springs                             | 1941-02-19     |
| Ward        | Mason        | Whispers from Henry Crawford                                           | 2018-02-01     |
| Murphy      | Sophia       | Guardians of Harper Nelson                                             | 1958-10-23     |
| Myers       | Abigail      | Starlight Solitary Surreal Evergreen Valley                            | 1905-10-09     |
| Myers       | Amelia       | Dragon's Charlotte Taylor                                              | 1938-05-17     |
| Myers       | Benjamin     | Chronicles from Sophia Parker                                          | 1940-03-09     |
| Myers       | Charlotte    | Chronicles of the Captivating Urban Redwood Ridge                      | 1976-01-10     |
| Myers       | Ethan        | Enigma Benjamin Mitchell                                               | 1931-08-23     |
| Cooper      | Lily         | Dreams of Ancient Willowbrook Grove                                    | 1957-06-22     |
| Myers       | Ethan        | Enigma Benjamin Mitchell                                               | 1997-03-19     |
| Myers       | Ethan        | Enigma Benjamin Mitchell                                               | 2021-10-14     |
| Myers       | Jackson      | Echoes Henry Crawford                                                  | 1998-11-03     |
| Myers       | Jackson      | Grace Mitchell's Sprawling Tranquil Willowbrook Park                   | 1906-07-09     |
| Myers       | Jackson      | Grace Mitchell's Sprawling Tranquil Willowbrook Park                   | 1957-11-12     |
| Myers       | Jackson      | Grace Mitchell's Sprawling Tranquil Willowbrook Park                   | 2008-11-01     |
| Myers       | Jackson      | Grace Mitchell's Sprawling Tranquil Willowbrook Park                   | 2016-07-20     |
| Myers       | Lucas        | Chronicles of Cedarwood Heights                                        | 1929-06-01     |
| Sanchez     | Andrew       | Bloodlines Secluded Breathtaking Hidden Riverstone Ranch               | 2015-09-18     |
| Myers       | Olivia       | Dreams of Olivia Bennett                                               | 1929-02-15     |
| Myers       | Zoe          | Daniel Brooks's Woodland Park                                          | 1960-11-21     |
| Myers       | Zoe          | Daniel Brooks's Woodland Park                                          | 2006-02-14     |
| Myers       | Zoe          | Daniel Brooks's Woodland Park                                          | 2018-11-22     |
| Nelson      | James        | Grace Mitchell's Pristine Welcoming Surreal Willowbrook Park           | 1901-01-12     |
| Nelson      | Mason        | Isabella Montgomery's Welcoming Peaceful Whispering Pines              | 1928-12-21     |
| Nelson      | Mason        | Whispers from Daniel Brooks                                            | 1962-04-10     |
| Nelson      | Mason        | Whispers from Daniel Brooks                                            | 1975-07-03     |
| Nelson      | Mason        | Whispers from Daniel Brooks                                            | 2013-04-15     |
| Gomez       | Abigail      | Grace Mitchell's Lush Ancient Harborview Point                         | 1993-05-17     |
