+-------------+--------------+-----------------------------------------------------------------------+----------------+
| Last Name   | First Name   | Title                                                                 | Release Date   |
| Ramos       | Daniel       | Caleb Reynolds's Magical Crestwood Hills                              | 1926-03-19     |
| Ramos       | Ava          | Secrets of Vintage Meadowview Heights                                 | 2014-10-18     |
| Ramos       | Abigail      | William Carter's Rural Willowridge Crossing                           | 1951-10-23     |
| Ramos       | Abigail      | William Carter's Rural Willowridge Crossing                           | 1903-04-08     |
| Price       | Natalie      | Dreams in the William Carter                                          | 1956-03-08     |
| Price       | Mia          | Harper Nelson's Willowbrook Grove                                     | 1943-07-10     |
| Price       | Mia          | Harper Nelson's Willowbrook Grove                                     | 1913-06-22     |
| Price       | Ethan        | Echoes of Caleb Reynolds                                              | 1946-06-11     |
| Price       | Emily        | Whispers from Emily Hayes                                             | 2011-02-08     |
| Price       | Elizabeth    | Chronicles from Surreal Inviting Stonegate Terrace                    | 1992-10-17     |
| Price       | Elizabeth    | Chronicles from Surreal Inviting Stonegate Terrace                    | 1955-04-17     |
| Price       | David        | Echoes of Peaceful Silverlake Springs                                 | 1954-07-08     |
| Price       | Daniel       | Midnight Elijah Turner                                                | 1985-10-06     |
| Price       | Alexander    | Dragon's Secluded Rural Timeless Lakeside Terrace                     | 1917-06-21     |
| Phillips    | Mason        | Kingdom Olivia Bennett                                                | 1963-12-09     |
| Phillips    | Harper       | Ancient Stonebridge Ridge                                             | 2017-12-15     |
| Phillips    | Harper       | Ancient Stonebridge Ridge                                             | 2007-01-02     |
| Phillips    | Harper       | Ancient Stonebridge Ridge                                             | 1997-01-01     |
| Phillips    | Harper       | Ancient Stonebridge Ridge                                             | 1917-07-10     |
| Phillips    | Grace        | Starlight Ava Harrison                                                | 1990-05-18     |
| Phillips    | Grace        | Starlight Ava Harrison                                                | 1962-06-05     |
| Phillips    | Grace        | Daniel Brooks's Modern Lakeside Terrace                               | 2013-05-19     |
| Phillips    | Elizabeth    | Mia Sullivan's Captivating Harborview Point                           | 1949-09-20     |
| Phillips    | Andrew       | King's Pictorial Rustic Magical Silverlake Springs                    | 2011-02-20     |
| Peterson    | Samuel       | Guardians of William Carter                                           | 1913-07-05     |
| Peterson    | Mia          | Starlight Willowbrook Park                                            | 2005-06-22     |
| Peterson    | Mia          | Starlight Willowbrook Park                                            | 1958-02-24     |
| Peterson    | Mia          | Starlight Willowbrook Park                                            | 1924-02-05     |
| Peterson    | Henry        | Whispering Isabella Montgomery                                        | 2007-07-14     |
| Peterson    | Grace        | Ethan Wells's Rural Coastal Urban Willowbrook Grove                   | 1925-08-24     |
| Peterson    | Grace        | Ethan Wells's Rural Coastal Urban Willowbrook Grove                   | 1917-01-04     |
| Peterson    | Ella         | Journey to Mia Sullivan                                               | 1955-05-15     |
| Peterson    | Benjamin     | Enigma Lily Anderson                                                  | 1948-12-10     |
| Peterson    | Benjamin     | Enigma Lily Anderson                                                  | 1913-01-08     |
| Peterson    | Abigail      | William Carter's Majestic Lakeshore Landing                           | 1912-11-21     |
| Perez       | Noah         | Lily Anderson's Hidden Enchanting Millstone Meadows                   | 1987-10-24     |
| Perez       | Michael      | Mia Sullivan's Quaint Captivating Timeless Brookside Meadows          | 1919-12-03     |
| Perez       | Mia          | Dreams of Samuel Griffin                                              | 1926-10-16     |
| Perez       | Lucas        | Mystery Ethan Wells                                                   | 2014-11-02     |
| Perez       | Lily         | Henry Crawford's Captivating Silverlake Springs                       | 1998-12-13     |
| Perez       | Lily         | Henry Crawford's Captivating Silverlake Springs                       | 1917-12-04     |
| Perez       | Lily         | Dreams of Alexander Foster                                            | 2019-10-06     |
| Perez       | Ethan        | Isabella Montgomery's Quaint Whimsical Lakeshore Landing              | 1991-01-08     |
| Perez       | Ethan        | Isabella Montgomery's Quaint Whimsical Lakeshore Landing              | 1974-03-12     |
| Perez       | Ethan        | Isabella Montgomery's Quaint Whimsical Lakeshore Landing              | 1940-01-19     |
| Perez       | Abigail      | Secrets of Harper Nelson                                              | 2009-09-10     |
| Perez       | Abigail      | Secrets of Harper Nelson                                              | 1989-11-01     |
| Perez       | Abigail      | Secrets of Harper Nelson                                              | 1969-03-02     |
| Perez       | Abigail      | Secrets of Harper Nelson                                              | 1952-01-23     |
| Patel       | Zoe          | Olivia Bennett's Picturesque Eclectic Pineview Cove                   | 1922-12-01     |
| Patel       | Scarlett     | Starlight Elijah Turner                                               | 1978-12-09     |
| Patel       | Scarlett     | Starlight Elijah Turner                                               | 1918-08-18     |
| Patel       | Mia          | Tales from Isolated Urban Vintage Pinehurst Park                      | 1925-04-10     |
| Patel       | Harper       | Magic Ethan Wells                                                     | 1950-08-03     |
| Patel       | Harper       | Caleb Reynolds's Evergreen Valley                                     | 1998-02-07     |
| Patel       | Harper       | Caleb Reynolds's Evergreen Valley                                     | 1939-01-12     |
| Patel       | Harper       | Caleb Reynolds's Evergreen Valley                                     | 1929-03-17     |
| Patel       | Harper       | Caleb Reynolds's Evergreen Valley                                     | 1916-03-01     |
| Patel       | Emily        | Rise of Welcoming Breathtaking Tranquil Riverstone Ranch              | 1984-01-07     |
| Patel       | Emily        | Rise of Welcoming Breathtaking Tranquil Riverstone Ranch              | 1970-08-08     |
| Patel       | Elizabeth    | Beyond the Lily Anderson                                              | 1937-01-23     |
| Patel       | Benjamin     | Lost and Found Lily Anderson                                          | 2007-06-04     |
| Parker      | Scarlett     | Hidden Charlotte Taylor                                               | 1945-02-04     |
| Parker      | Samuel       | Legends of Benjamin Mitchell                                          | 1981-06-09     |
| Parker      | Olivia       | Emily Hayes's Colorful Majestic Ancient Maplewood Meadows             | 1976-07-17     |
| Parker      | Noah         | Journey through Daniel Brooks                                         | 1923-09-09     |
| Parker      | Noah         | Journey through Daniel Brooks                                         | 1916-07-15     |
| Parker      | Jackson      | Quest for the Birchwood Springs                                       | 1932-10-07     |
| Parker      | Ella         | Songs of Contemporary Vibrant Stonegate Terrace                       | 1981-03-12     |
| Parker      | Benjamin     | Mia Sullivan's Cosmopolitan Captivating Scenic Willowdale Heights     | 1932-04-21     |
| Parker      | Benjamin     | Mia Sullivan's Cosmopolitan Captivating Scenic Willowdale Heights     | 1915-10-13     |
| Ortiz       | Sophia       | Dark Secrets Evergreen Valley                                         | 1914-08-23     |
| Ortiz       | Scarlett     | William Carter's Pinehurst Park                                       | 1943-06-05     |
| Ortiz       | Lily         | Secrets in the Charlotte Taylor                                       | 1969-05-09     |
| Ortiz       | Henry        | Realm of William Carter                                               | 1910-07-19     |
| Ortiz       | Henry        | Olivia Bennett's Modern Inviting Solitary Willowridge Crossing        | 1962-11-13     |
| Ortiz       | Emma         | Starlight Idyllic Historical Pinecrest Pines                          | 1923-11-09     |
| Ortiz       | Emma         | Ethan Wells's Silverlake Springs                                      | 2004-10-04     |
| Ortiz       | Emma         | Ethan Wells's Silverlake Springs                                      | 1983-11-23     |
| Ortiz       | Emma         | Dragon's Harper Nelson                                                | 2014-06-22     |
| Ortiz       | Emma         | Dragon's Harper Nelson                                                | 1953-02-20     |
| Ortiz       | Emma         | Dragon's Harper Nelson                                                | 1949-04-21     |
| Ortiz       | Caleb        | Gates of Charlotte Taylor                                             | 1948-09-05     |
| Ortiz       | Caleb        | Chronicles from Sunflower Valley                                      | 1946-10-21     |
| Nguyen      | Sophia       | Mia Sullivan's Pinehurst Park                                         | 2011-10-20     |
| Nguyen      | Samuel       | Harper Nelson's Timeless Solitary Urban Whispering Pines              | 1997-02-06     |
| Nguyen      | Natalie      | Dreams of Charlotte Taylor                                            | 1977-12-20     |
| Nguyen      | Natalie      | Dreams of Charlotte Taylor                                            | 1957-01-17     |
| Nguyen      | Natalie      | Dreams of Charlotte Taylor                                            | 1941-11-21     |
| Nguyen      | Harper       | Secrets in the Samuel Griffin                                         | 1906-06-06     |
| Nguyen      | Harper       | Quest for the Ethan Wells                                             | 1972-03-16     |
| Nguyen      | Harper       | Benjamin Mitchell's Enchanting Solitary Enchanting Stonebridge Ridge  | 1930-11-21     |
| Nguyen      | Ethan        | Chronicles Daniel Brooks                                              | 1912-08-09     |
| Nguyen      | Elizabeth    | Ava Harrison's Remote Birchwood Springs                               | 1981-01-11     |
| Nguyen      | Elizabeth    | Ava Harrison's Remote Birchwood Springs                               | 1942-10-15     |
| Nelson      | Zoe          | Forgotten Lucas Thornton                                              | 1909-04-01     |
| Nelson      | William      | City of Breathtaking Captivating Millstone Meadows                    | 1986-02-10     |
| Nelson      | Noah         | Secrets in the Serene Urban Laurelwood Glen                           | 2012-11-13     |
| Nelson      | Noah         | Secrets in the Serene Urban Laurelwood Glen                           | 1997-02-06     |
| Nelson      | Mia          | Dreams in the Lush Majestic Sunflower Valley                          | 2006-05-06     |
| Nelson      | Mason        | Dreams in the Rural Stonegate Terrace                                 | 1994-08-14     |
| Nelson      | Mason        | Dreams in the Rural Stonegate Terrace                                 | 1945-02-01     |
| Nelson      | Mason        | Dreams in the Rural Stonegate Terrace                                 | 1901-03-04     |
| Nelson      | Mason        | Bloodlines Stonegate Terrace                                          | 1930-11-06     |
| Nelson      | Mason        | Bloodlines Stonegate Terrace                                          | 1917-09-22     |
| Nelson      | Lily         | Songs from Charlotte Taylor                                           | 1901-02-05     |
| Nelson      | David        | Mia Sullivan's Rustic Quaint Magical Oakridge Bluffs                  | 1902-06-05     |
| Myers       | Samuel       | Kingdom Daniel Brooks                                                 | 2020-11-19     |
| Myers       | Samuel       | Kingdom Daniel Brooks                                                 | 1915-09-04     |
| Myers       | Jackson      | Olivia Bennett's Millstone Meadows                                    | 1959-11-19     |
| Myers       | Elizabeth    | Songs from Olivia Bennett                                             | 1908-04-08     |
| Myers       | Elizabeth    | Daniel Brooks's Tranquil Tranquil Breathtaking Autumnwood Grove       | 1942-01-17     |
| Myers       | Elizabeth    | Daniel Brooks's Tranquil Tranquil Breathtaking Autumnwood Grove       | 1915-05-07     |
| Myers       | Caleb        | Gates of Ava Harrison                                                 | 1979-10-23     |
| Murphy      | Scarlett     | Isabella Montgomery's Ashwood Terrace                                 | 1984-05-12     |
| Murphy      | Scarlett     | Charlotte Taylor's Birchwood Springs                                  | 1995-03-16     |
| Murphy      | Scarlett     | Charlotte Taylor's Birchwood Springs                                  | 1968-10-03     |
| Murphy      | Scarlett     | Charlotte Taylor's Birchwood Springs                                  | 1912-08-03     |
| Murphy      | Mia          | Ancient Willowdale Heights                                            | 2004-07-05     |
| Murphy      | Jackson      | Henry Crawford's Scenic Remote Rustic Oakridge Bluffs                 | 1979-05-04     |
| Murphy      | Harper       | Journey through Historical Brookside Haven                            | 1938-02-16     |
| Murphy      | Harper       | Journey through Historical Brookside Haven                            | 1926-07-12     |
| Murphy      | Grace        | Enchanted Olivia Bennett                                              | 2012-02-20     |
| Murphy      | Ethan        | Chronicles from Tranquil Birchwood Springs                            | 2014-04-21     |
| Murphy      | Ethan        | Chronicles from Tranquil Birchwood Springs                            | 1970-12-14     |
| Murphy      | David        | Harper Nelson's Vintage Stonegate Terrace                             | 2016-03-03     |
| Murphy      | Benjamin     | Emily Hayes's Wonderful Welcoming Ancient Greenbriar Estates          | 1932-05-09     |
| Murphy      | Amelia       | Gates of Harper Nelson                                                | 1976-04-19     |
| Morris      | Natalie      | Emily Hayes's Picturesque Surreal Wonderful Millstone Meadows         | 1904-09-18     |
| Morris      | Charlotte    | Lily Anderson's Sprawling Breathtaking Ashwood Terrace                | 1939-09-04     |
| Morris      | Charlotte    | Lily Anderson's Sprawling Breathtaking Ashwood Terrace                | 1926-05-08     |
| Morris      | Abigail      | City of Isabella Montgomery                                           | 2009-03-10     |
| Morris      | Abigail      | City of Isabella Montgomery                                           | 1960-06-04     |
| Morgan      | Lily         | Hidden Enigmatic Charming Wonderful Stonebridge Ridge                 | 1901-08-04     |
| Morgan      | Isabella     | Lost and Found Idyllic Crestwood Hills                                | 2017-05-15     |
| Morgan      | Isabella     | Lost and Found Idyllic Crestwood Hills                                | 2001-03-22     |
| Morgan      | Isabella     | Lost and Found Idyllic Crestwood Hills                                | 1992-01-10     |
| Morales     | Zoe          | Charlotte Taylor's Charming Woodland Park                             | 1984-10-19     |
| Morales     | Mia          | Underneath Pinehurst Park                                             | 2006-11-16     |
| Morales     | Mia          | Underneath Pinehurst Park                                             | 1954-10-19     |
| Morales     | Mia          | Underneath Pinehurst Park                                             | 1924-04-22     |
| Morales     | Mia          | Underneath Pinehurst Park                                             | 1917-07-07     |
| Morales     | Mia          | Alexander Foster's Artistic Charming Solitary Lakeside Terrace        | 1955-03-09     |
| Morales     | Lucas        | Whispers from Caleb Reynolds                                          | 1942-10-09     |
| Morales     | Lucas        | Whispers from Caleb Reynolds                                          | 1929-02-01     |
| Morales     | Henry        | Ethan Wells's Peaceful Welcoming Brookside Meadows                    | 1967-09-19     |
| Morales     | Harper       | Lost and Found Emily Hayes                                            | 2015-06-07     |
| Morales     | Ava          | Henry Crawford's Coastal Autumnwood Grove                             | 1970-10-20     |
| Morales     | Abigail      | Forgotten Charming Charming Willowridge Crossing                      | 1930-03-07     |
| Moore       | Mason        | Lily Anderson's Enigmatic Cosmopolitan Crestwood Hills                | 1912-04-14     |
| Moore       | Lily         | Samuel Griffin's Tranquil Maplewood Meadows                           | 1999-11-05     |
| Moore       | Lily         | Samuel Griffin's Tranquil Maplewood Meadows                           | 1956-06-05     |
| Moore       | Jackson      | Forgotten Cosmopolitan Colorful Cedarwood Heights                     | 1950-01-22     |
| Moore       | Jackson      | Charlotte Taylor's Lush Springvale Meadows                            | 1980-06-14     |
| Moore       | Daniel       | Elijah Turner's Tranquil Hidden Breathtaking Pineview Cove            | 1937-06-16     |
| Moore       | Daniel       | Elijah Turner's Tranquil Hidden Breathtaking Pineview Cove            | 1918-05-16     |
| Moore       | Daniel       | Chronicles of the Lucas Thornton                                      | 1982-05-05     |
| Mitchell    | Victoria     | Lucas Thornton's Colorful Secluded Tranquil Birchwood Springs         | 1993-06-03     |
| Mitchell    | Victoria     | Lucas Thornton's Colorful Secluded Tranquil Birchwood Springs         | 1972-08-04     |
| Mitchell    | Samuel       | Journey to Lucas Thornton                                             | 1996-06-08     |
| Mitchell    | Lily         | Dreams of Artistic Crestview Heights                                  | 2000-07-22     |
| Mitchell    | Henry        | Tales from Benjamin Mitchell                                          | 1972-01-15     |
| Mitchell    | Emma         | Chronicles of the Urban Quaint Picturesque Crestwood Hills            | 2002-10-05     |
| Mitchell    | Elijah       | Lost and Found Ethan Wells                                            | 1938-08-23     |
| Mitchell    | David        | William Carter's Enchanting Cosmopolitan Peaceful Laurelwood Glen     | 1993-04-04     |
| Mitchell    | David        | William Carter's Enchanting Cosmopolitan Peaceful Laurelwood Glen     | 1908-10-04     |
| Mitchell    | David        | Caleb Reynolds's Brookside Meadows                                    | 1989-12-05     |
| Mitchell    | Benjamin     | Charlotte Taylor's Timeless Whimsical Lakeshore Landing               | 1975-06-15     |
| Mitchell    | Benjamin     | Charlotte Taylor's Springvale Meadows                                 | 1921-05-21     |
| Mitchell    | Alexander    | Realm of Pinecrest Pines                                              | 2013-01-09     |
| Miller      | William      | Samuel Griffin's Vibrant Evergreen Valley                             | 1901-08-06     |
| Miller      | Olivia       | Mia Sullivan's Tranquil Ashwood Terrace                               | 1970-01-24     |
| Miller      | Olivia       | Mia Sullivan's Tranquil Ashwood Terrace                               | 1942-11-24     |
| Miller      | Jackson      | Isabella Montgomery's Secluded Cedarwood Heights                      | 1901-09-06     |
| Miller      | Jackson      | Daniel Brooks's Vibrant Scenic Hillcrest Glen                         | 1917-11-18     |
| Miller      | Harper       | Quest for Historical Modern Hidden Silverlake Springs                 | 1951-04-21     |
| Miller      | Harper       | Lucas Thornton's Artistic Idyllic Tranquil Crestwood Hills            | 1984-07-09     |
| Miller      | Harper       | Lucas Thornton's Artistic Idyllic Tranquil Crestwood Hills            | 1920-09-24     |
| Miller      | Grace        | Dreams of Autumnwood Grove                                            | 1986-06-08     |
| Miller      | Benjamin     | Elijah Turner's Vibrant Charming Hillcrest Glen                       | 2019-06-24     |
| Miller      | Abigail      | Enigma Springvale Meadows                                             | 2021-04-16     |
| Miller      | Abigail      | Enigma Springvale Meadows                                             | 1972-06-18     |
| Mendoza     | William      | Dark Secrets Rivertown Crossing                                       | 1979-07-13     |
| Mendoza     | William      | Dark Secrets Rivertown Crossing                                       | 1926-10-15     |
| Mendoza     | Sophia       | Sophia Parker's Scenic Laurelwood Glen                                | 1948-03-20     |
| Mendoza     | Harper       | Quest for Timeless Ashwood Terrace                                    | 1958-05-03     |
| Mendoza     | Grace        | Gates of Charming Contemporary Brookside Haven                        | 1989-11-11     |
| Mendoza     | Elijah       | Quest for Eclectic Sprawling Sunflower Valley                         | 1992-12-22     |
| Mendoza     | Elijah       | Quest for Eclectic Sprawling Sunflower Valley                         | 1990-01-16     |
| Mendoza     | Elijah       | Quest for Eclectic Sprawling Sunflower Valley                         | 1925-02-14     |
| Mendoza     | Alexander    | Henry Crawford's Lush Exotic Lakeside Terrace                         | 1980-04-03     |
| Mendoza     | Alexander    | Henry Crawford's Lush Exotic Lakeside Terrace                         | 1948-01-14     |
| Mendoza     | Alexander    | Henry Crawford's Lush Exotic Lakeside Terrace                         | 1938-06-07     |
| Mendoza     | Alexander    | Henry Crawford's Lush Exotic Lakeside Terrace                         | 1935-01-10     |
| Mendoza     | Abigail      | Daniel Brooks's Welcoming Wonderful Pinecrest Pines                   | 1998-11-07     |
| Martinez    | Emily        | Songs of Breathtaking Charming Inviting Willowridge Crossing          | 2004-01-01     |
| Martinez    | Emily        | Songs of Breathtaking Charming Inviting Willowridge Crossing          | 1998-08-15     |
| Martinez    | Emily        | Curse of Ashwood Terrace                                              | 1947-04-15     |
| Martin      | Samuel       | Enchanted Cosmopolitan Contemporary Greenbriar Estates                | 2010-06-18     |
| Martin      | Samuel       | Enchanted Cosmopolitan Contemporary Greenbriar Estates                | 1979-09-08     |
| Martin      | Samuel       | Enchanted Cosmopolitan Contemporary Greenbriar Estates                | 1939-09-05     |
| Martin      | Mia          | Ancient Henry Crawford                                                | 1970-11-23     |
| Martin      | Lily         | Lucas Thornton's Remote Birchwood Springs                             | 2021-01-03     |
| Martin      | Grace        | In the Shadow of Elijah Turner                                        | 1990-10-20     |
| Lopez       | Mason        | City of Sophia Parker                                                 | 1975-07-22     |
| Lopez       | Mason        | City of Sophia Parker                                                 | 1939-06-05     |
| Lopez       | Harper       | Secrets in the Rural Charming Pinehurst Park                          | 2021-04-01     |
| Lopez       | Benjamin     | Kingdom Tranquil Rural Pineview Cove                                  | 1984-03-11     |
| Lopez       | Amelia       | Voyage to Isabella Montgomery                                         | 1959-05-05     |
| Lopez       | Amelia       | Hidden Lush Willowdale Heights                                        | 1915-10-17     |
| Lopez       | Alexander    | Tales from Sophia Parker                                              | 2019-12-16     |
| Lopez       | Aiden        | Dark Secrets Contemporary Solitary Autumnwood Grove                   | 1943-11-20     |
| Long        | Zoe          | Lost in Time Historical Enchanting Lakeshore Landing                  | 1921-09-10     |
| Long        | Scarlett     | Ava Harrison's Coastal Rivertown Crossing                             | 1969-11-01     |
| Long        | Michael      | Secrets of Rustic Exotic Willowbrook Park                             | 1902-06-05     |
| Long        | Jackson      | Echoes Meadowview Heights                                             | 2012-11-11     |
| Long        | Jackson      | Echoes Meadowview Heights                                             | 2012-06-12     |
| Long        | Jackson      | Echoes Meadowview Heights                                             | 1978-10-11     |
| Long        | Jackson      | Echoes Meadowview Heights                                             | 1938-06-10     |
| Long        | Grace        | Dreams in the Pristine Pristine Ancient Crestview Heights             | 1946-11-06     |
| Lewis       | Victoria     | Quest for the Alexander Foster                                        | 1967-02-03     |
| Lewis       | Olivia       | Destiny's Lucas Thornton                                              | 1942-01-20     |
| Lewis       | Mia          | Legacy of Harper Nelson                                               | 1974-12-21     |
| Lewis       | Mia          | Legacy of Harper Nelson                                               | 1946-07-07     |
| Lewis       | Mia          | Legacy of Harper Nelson                                               | 1941-08-06     |
| Lewis       | Lucas        | Legacy of Solitary Tranquil Colorful Crestwood Hills                  | 1901-06-14     |
| Lewis       | Emily        | City of Isolated Harborview Point                                     | 2002-03-17     |
| Lewis       | Emily        | City of Isolated Harborview Point                                     | 1996-04-19     |
| Lewis       | Daniel       | Enchanted Isabella Montgomery                                         | 1964-05-17     |
| Lewis       | Daniel       | Enchanted Isabella Montgomery                                         | 1931-07-06     |
| Lewis       | Benjamin     | Curse of Peaceful Sprawling Tranquil Rivertown Crossing               | 2017-11-19     |
| Lewis       | Benjamin     | Curse of Peaceful Sprawling Tranquil Rivertown Crossing               | 2015-02-06     |
| Lee         | Scarlett     | Adventures in Captivating Stonebridge Ridge                           | 1990-10-09     |
| Lee         | Mia          | Quest for Alexander Foster                                            | 1994-07-03     |
| Lee         | Mia          | Quest for Alexander Foster                                            | 1989-06-14     |
| Lee         | Mia          | Quest for Alexander Foster                                            | 1981-12-12     |
| Lee         | Lily         | Caleb Reynolds's Enigmatic Historical Majestic Ashwood Terrace        | 2005-04-02     |
| Lee         | Jackson      | Magic Lucas Thornton                                                  | 1999-10-09     |
| Lee         | Jackson      | Magic Lucas Thornton                                                  | 1907-04-03     |
| Lee         | Henry        | Echoes of Tranquil Ancient Charming Birchwood Springs                 | 2002-11-05     |
| Lee         | Grace        | Voyage to Lily Anderson                                               | 1990-05-18     |
| Lee         | Grace        | Daniel Brooks's Isolated Willowbrook Grove                            | 2017-03-12     |
| Lee         | Emma         | Destiny's Emily Hayes                                                 | 2015-09-10     |
| Lee         | Emma         | Destiny's Emily Hayes                                                 | 1960-05-17     |
| Lee         | Benjamin     | Chronicles Remote Idyllic Meadowview Heights                          | 1940-12-05     |
| Lee         | Benjamin     | Chronicles Remote Idyllic Meadowview Heights                          | 1904-06-02     |
| Lee         | Andrew       | Songs of Mia Sullivan                                                 | 1932-08-11     |
| Lee         | Amelia       | Journey to Fairhaven Fields                                           | 1990-10-14     |
| Lee         | Amelia       | Journey to Fairhaven Fields                                           | 1969-12-04     |
| Lee         | Aiden        | Olivia Bennett's Contemporary Fairhaven Fields                        | 1935-03-13     |
| King        | Zoe          | Rise of Picturesque Willowbrook Park                                  | 1984-11-08     |
| King        | Zoe          | Rise of Picturesque Willowbrook Park                                  | 1924-01-21     |
| King        | Scarlett     | Secrets of Tranquil Tranquil Quaint Woodland Park                     | 2004-09-08     |
| King        | Olivia       | Sophia Parker's Exotic Cedarwood Heights                              | 2012-11-14     |
| King        | Olivia       | Sophia Parker's Exotic Cedarwood Heights                              | 1922-06-12     |
| King        | Lily         | Songs of Redwood Ridge                                                | 1954-07-08     |
| King        | Jackson      | Echoes of Samuel Griffin                                              | 1903-04-14     |
| King        | Emma         | Underneath Picturesque Picturesque Cedarwood Heights                  | 1999-04-02     |
| King        | Charlotte    | Henry Crawford's Welcoming Magical Surreal Greenbriar Estates         | 1959-03-07     |
| King        | Charlotte    | Henry Crawford's Welcoming Magical Surreal Greenbriar Estates         | 1924-06-18     |
| King        | Andrew       | Lily Anderson's Sunflower Valley                                      | 1908-01-08     |
| Kim         | Samuel       | Quest for Benjamin Mitchell                                           | 1999-05-09     |
| Kim         | Samuel       | Quest for Benjamin Mitchell                                           | 1990-11-23     |
| Kim         | Samuel       | Henry Crawford's Fairhaven Fields                                     | 1985-11-19     |
| Kim         | Samuel       | Henry Crawford's Fairhaven Fields                                     | 1975-05-15     |
| Kim         | Mia          | Rise of Picturesque Charming Silverlake Springs                       | 1995-02-14     |
| Kim         | Mia          | Rise of Picturesque Charming Silverlake Springs                       | 1952-09-18     |
| Kim         | Lily         | Rise of Redwood Ridge                                                 | 1995-09-11     |
| Kim         | Jackson      | Daniel Brooks's Vintage Peaceful Sunflower Valley                     | 2002-06-17     |
| Kim         | Jackson      | Beyond the Whimsical Peaceful Golden Valley Meadows                   | 1916-06-15     |
| Kim         | Emma         | Realm of Emily Hayes                                                  | 2021-08-24     |
| Kim         | Emma         | Guardians of Isabella Montgomery                                      | 1963-08-16     |
| Kim         | David        | Samuel Griffin's Cedarwood Heights                                    | 2002-11-04     |
| Kim         | Aiden        | Lost and Found Harper Nelson                                          | 2002-02-18     |
| Kim         | Aiden        | Lost and Found Harper Nelson                                          | 1937-09-13     |
| Kelly       | Zoe          | Journey to Emily Hayes                                                | 1948-12-09     |
| Kelly       | Victoria     | Echoes Idyllic Lush Charming Lakeshore Landing                        | 1982-12-04     |
| Kelly       | Victoria     | Echoes Idyllic Lush Charming Lakeshore Landing                        | 1935-09-13     |
| Kelly       | Victoria     | Destiny's Breathtaking Sunflower Valley                               | 1957-07-18     |
| Kelly       | Sophia       | Kingdom Grace Mitchell                                                | 1953-11-14     |
| Kelly       | Sophia       | Kingdom Grace Mitchell                                                | 1929-10-24     |
| Kelly       | Natalie      | Caleb Reynolds's Pictorial Idyllic Serene Millstone Meadows           | 2000-07-21     |
| Kelly       | Natalie      | Caleb Reynolds's Pictorial Idyllic Serene Millstone Meadows           | 1980-08-20     |
| Kelly       | Emily        | Dreams of Tranquil Peaceful Laurelwood Glen                           | 1979-01-01     |
| Kelly       | Daniel       | Ancient Quaint Colorful Quaint Willowridge Crossing                   | 1985-07-09     |
| Kelly       | Daniel       | Ancient Quaint Colorful Quaint Willowridge Crossing                   | 1983-02-08     |
| Kelly       | Benjamin     | In the Shadow of Lucas Thornton                                       | 2006-12-06     |
| Kelly       | Benjamin     | In the Shadow of Lucas Thornton                                       | 1939-03-06     |
| Kelly       | Andrew       | Caleb Reynolds's Cedarwood Heights                                    | 1995-08-20     |
| Jones       | William      | Grace Mitchell's Autumnwood Grove                                     | 1983-12-09     |
| Jones       | Jackson      | Caleb Reynolds's Cedarwood Heights                                    | 2020-06-22     |
| Jones       | Jackson      | Caleb Reynolds's Cedarwood Heights                                    | 1970-04-04     |
| Jones       | Isabella     | Quest for Olivia Bennett                                              | 2015-09-17     |
| Jones       | Ella         | Journey through Pictorial Tranquil Isolated Stonegate Terrace         | 2002-03-06     |
| Jones       | Ella         | Journey through Pictorial Tranquil Isolated Stonegate Terrace         | 1907-01-11     |
| Jones       | Benjamin     | Beyond the Sophia Parker                                              | 2017-07-19     |
| Jones       | Benjamin     | Beyond the Sophia Parker                                              | 1949-02-03     |
| Jones       | Benjamin     | Beyond the Sophia Parker                                              | 1937-08-20     |
| Jones       | Ava          | Lucas Thornton's Magical Breathtaking Secluded Silverlake Springs     | 1901-03-03     |
| Jones       | Aiden        | Destiny's Urban Redwood Ridge                                         | 2015-12-10     |
| Jones       | Aiden        | Destiny's Urban Redwood Ridge                                         | 1978-04-02     |
| Jones       | Aiden        | Destiny's Urban Redwood Ridge                                         | 1963-08-10     |
| Johnson     | Zoe          | Chronicles of Elijah Turner                                           | 1991-03-09     |
| Johnson     | William      | Dark Secrets Mia Sullivan                                             | 2004-11-15     |
| Johnson     | William      | Dark Secrets Mia Sullivan                                             | 1929-11-19     |
| Johnson     | Samuel       | Songs from Charlotte Taylor                                           | 1974-04-21     |
| Johnson     | Samuel       | Songs from Charlotte Taylor                                           | 1917-12-04     |
| Johnson     | Samuel       | Songs from Charlotte Taylor                                           | 1913-04-22     |
| Johnson     | Lily         | Dreams in the Henry Crawford                                          | 1980-02-13     |
| Johnson     | Lily         | Dreams in the Henry Crawford                                          | 1961-05-06     |
| Johnson     | Amelia       | In the Shadow of Daniel Brooks                                        | 1931-03-07     |
| Johnson     | Amelia       | Harper Nelson's Quaint Rural Modern Pinecrest Pines                   | 1929-10-08     |
| Johnson     | Amelia       | Harper Nelson's Quaint Rural Modern Pinecrest Pines                   | 1922-04-23     |
| Jimenez     | Victoria     | Lucas Thornton's Willowbrook Park                                     | 1945-07-14     |
| Jimenez     | Samuel       | Kingdom Benjamin Mitchell                                             | 1959-01-09     |
| Jimenez     | Grace        | Voyage to Mia Sullivan                                                | 1902-04-17     |
