+-------------+--------------+---------------------------------------------------------------------------+----------------+
| Last Name   | First Name   | Title                                                                     | Release Date   |
| Cooper      | Ethan        | Journey through Sunflower Valley                                          | 1931-01-01     |
| Cooper      | Ethan        | Journey through Sunflower Valley                                          | 1959-03-22     |
| Cooper      | Grace        | Chronicles of Emily Hayes                                                 | 2016-11-23     |
| Cooper      | Harper       | Echoes Secluded Stonebridge Ridge                                         | 1932-12-11     |
| Cooper      | Harper       | Echoes Secluded Stonebridge Ridge                                         | 1938-03-24     |
| Cooper      | Harper       | Echoes Secluded Stonebridge Ridge                                         | 1954-05-03     |
| Cooper      | Harper       | Ethan Wells's Tranquil Tranquil Hillcrest Glen                            | 1949-06-08     |
| Cooper      | Harper       | Ethan Wells's Tranquil Tranquil Hillcrest Glen                            | 1985-07-14     |
| Cooper      | Harper       | Quest for Colorful Stonebridge Ridge                                      | 1998-07-19     |
| Cooper      | Harper       | Whispering Inviting Secluded Ashwood Terrace                              | 1982-02-18     |
| Cooper      | Jackson      | Benjamin Mitchell's Stonegate Terrace                                     | 1931-07-04     |
| Cooper      | Jackson      | Ethan Wells's Serene Lakeshore Landing                                    | 1938-01-21     |
| Cooper      | Jackson      | Lost and Found Timeless Vibrant Cosmopolitan Stonebridge Ridge            | 1955-07-18     |
| Cooper      | Lily         | Legacy from Isabella Montgomery                                           | 1943-04-09     |
| Cooper      | Lily         | Mia Sullivan's Lush Brookside Haven                                       | 1941-01-06     |
| Cooper      | Mason        | Adventures in Sprawling Pictorial Exotic Woodland Park                    | 2008-01-03     |
| Cooper      | Mason        | Henry Crawford's Modern Magical Enchanting Brookside Haven                | 1928-07-21     |
| Cooper      | Mia          | Adventures in Sophia Parker                                               | 2003-07-16     |
| Cooper      | Mia          | Ava Harrison's Stonebridge Ridge                                          | 1986-05-05     |
| Cooper      | Mia          | Lucas Thornton's Pristine Woodland Park                                   | 1903-08-15     |
| Cooper      | Mia          | Lucas Thornton's Pristine Woodland Park                                   | 1986-12-22     |
| Cooper      | Mia          | Lucas Thornton's Pristine Woodland Park                                   | 2005-03-24     |
| Cooper      | Mia          | Songs from Lucas Thornton                                                 | 1991-01-04     |
| Cooper      | Michael      | Ethan Wells's Eclectic Greenbriar Estates                                 | 1930-07-22     |
| Cooper      | Michael      | Quest for the Lily Anderson                                               | 1962-03-17     |
| Cooper      | Natalie      | Adventures in Elijah Turner                                               | 1934-01-01     |
| Cooper      | Natalie      | Adventures in Elijah Turner                                               | 1998-07-19     |
| Cooper      | Natalie      | Charlotte Taylor's Tranquil Laurelwood Glen                               | 1912-07-09     |
| Cooper      | Natalie      | Charlotte Taylor's Tranquil Laurelwood Glen                               | 1914-06-21     |
| Cooper      | Natalie      | Charlotte Taylor's Tranquil Laurelwood Glen                               | 1924-07-03     |
| Cooper      | Olivia       | Enchanted Samuel Griffin                                                  | 1903-01-21     |
| Cooper      | Olivia       | Enchanted Samuel Griffin                                                  | 1903-08-07     |
| Cooper      | Olivia       | Enchanted Samuel Griffin                                                  | 1910-03-02     |
| Cooper      | Olivia       | Mystery Isabella Montgomery                                               | 1987-11-13     |
| Cooper      | Olivia       | Quest for Emily Hayes                                                     | 1961-05-19     |
| Cooper      | Samuel       | Emily Hayes's Cosmopolitan Willowridge Crossing                           | 1930-02-11     |
| Cooper      | Samuel       | Lily Anderson's Lush Charming Rustic Lakeside Terrace                     | 1953-11-16     |
| Cooper      | Samuel       | Lily Anderson's Lush Charming Rustic Lakeside Terrace                     | 1974-07-16     |
| Cooper      | Samuel       | Lily Anderson's Lush Charming Rustic Lakeside Terrace                     | 2005-05-14     |
| Cooper      | Samuel       | Sophia Parker's Tranquil Picturesque Meadowview Heights                   | 1920-06-11     |
| Cooper      | Scarlett     | Alexander Foster's Coastal Silverlake Springs                             | 1911-03-12     |
| Cooper      | Scarlett     | Alexander Foster's Coastal Silverlake Springs                             | 1912-09-13     |
| Cooper      | Scarlett     | Alexander Foster's Coastal Silverlake Springs                             | 2000-05-09     |
| Cooper      | Sophia       | Destiny's Henry Crawford                                                  | 1929-04-23     |
| Cooper      | Sophia       | Destiny's Henry Crawford                                                  | 1968-07-14     |
| Cooper      | Sophia       | Destiny's Henry Crawford                                                  | 1985-11-18     |
| Cooper      | Sophia       | Destiny's Henry Crawford                                                  | 1995-04-13     |
| Cooper      | Sophia       | Gates of Ava Harrison                                                     | 1929-09-20     |
| Cooper      | Sophia       | Lost and Found Isabella Montgomery                                        | 1933-07-19     |
| Cooper      | Sophia       | Magic Charlotte Taylor                                                    | 1933-03-13     |
| Cooper      | Sophia       | Tales from Inviting Cosmopolitan Vibrant Riverstone Ranch                 | 2012-03-19     |
| Cooper      | Victoria     | Journey through Quaint Pinehurst Park                                     | 1920-09-24     |
| Cooper      | Victoria     | Journey through Quaint Pinehurst Park                                     | 1954-05-03     |
| Cooper      | Victoria     | Journey through Quaint Pinehurst Park                                     | 1962-04-21     |
| Cooper      | William      | Daniel Brooks's Rural Scenic Pinehurst Park                               | 1905-08-17     |
| Cooper      | William      | Daniel Brooks's Rural Scenic Pinehurst Park                               | 2001-07-20     |
| Cooper      | William      | Midnight Ava Harrison                                                     | 1963-06-18     |
| Cooper      | William      | Midnight Ava Harrison                                                     | 2009-09-08     |
| Cox         | Andrew       | Journey to Quaint Captivating Vibrant Hillcrest Glen                      | 1916-08-11     |
| Cox         | Andrew       | Journey to Quaint Captivating Vibrant Hillcrest Glen                      | 1939-11-07     |
| Cox         | Andrew       | Journey to Quaint Captivating Vibrant Hillcrest Glen                      | 1950-05-03     |
| Cox         | Andrew       | Lily Anderson's Idyllic Riverstone Ranch                                  | 1928-04-10     |
| Cox         | Ava          | Starlight Mia Sullivan                                                    | 1917-08-19     |
| Cox         | Ava          | Whispering Hidden Willowbrook Park                                        | 1957-02-20     |
| Cox         | Ava          | Whispering Hidden Willowbrook Park                                        | 1969-11-05     |
| Cox         | Ava          | Whispering Samuel Griffin                                                 | 1986-10-08     |
| Cox         | Benjamin     | Journey to Enigmatic Stonegate Terrace                                    | 1912-07-05     |
| Cox         | Benjamin     | Journey to Enigmatic Stonegate Terrace                                    | 1926-11-15     |
| Cox         | Benjamin     | Journey to Enigmatic Stonegate Terrace                                    | 1957-06-01     |
| Cox         | Benjamin     | Journey to Enigmatic Stonegate Terrace                                    | 2003-06-19     |
| Cox         | Caleb        | Charlotte Taylor's Contemporary Peaceful Autumnwood Grove                 | 1952-06-09     |
| Cox         | Charlotte    | Samuel Griffin's Hidden Tranquil Exotic Harborview Point                  | 1908-01-07     |
| Cox         | Charlotte    | Samuel Griffin's Hidden Tranquil Exotic Harborview Point                  | 1940-03-03     |
| Cox         | Charlotte    | Samuel Griffin's Hidden Tranquil Exotic Harborview Point                  | 1973-02-06     |
| Cox         | Daniel       | Chronicles of Emily Hayes                                                 | 1908-10-11     |
| Cox         | Daniel       | Chronicles of Emily Hayes                                                 | 1987-12-03     |
| Cox         | Daniel       | Legacy of Benjamin Mitchell                                               | 1951-01-03     |
| Cox         | Daniel       | Legacy of Benjamin Mitchell                                               | 1975-05-13     |
| Cox         | Elijah       | Gates of Ashwood Terrace                                                  | 1980-08-12     |
| Cox         | Elizabeth    | Alexander Foster's Vintage Hillcrest Glen                                 | 1998-01-24     |
| Cox         | Elizabeth    | Chronicles Colorful Wonderful Millstone Meadows                           | 1929-05-09     |
| Cox         | Elizabeth    | Chronicles Colorful Wonderful Millstone Meadows                           | 1964-12-09     |
| Cox         | Elizabeth    | Chronicles Colorful Wonderful Millstone Meadows                           | 2000-01-05     |
| Cox         | Elizabeth    | Emily Hayes's Remote Artistic Pinehurst Park                              | 1997-03-04     |
| Cox         | Ella         | Charlotte Taylor's Charming Urban Remote Birchwood Springs                | 2009-10-05     |
| Cox         | Ella         | Charlotte Taylor's Charming Urban Remote Birchwood Springs                | 2009-12-18     |
| Cox         | Ella         | Charlotte Taylor's Urban Birchwood Springs                                | 1984-06-06     |
| Cox         | Emily        | Starlight Charming Urban Majestic Brookside Haven                         | 1953-06-02     |
| Cox         | Emma         | Mia Sullivan's Welcoming Solitary Ancient Brookside Haven                 | 1999-06-16     |
| Cox         | Ethan        | Elijah Turner's Serene Hillcrest Glen                                     | 1949-06-22     |
| Cox         | Ethan        | Starlight Rural Lush Wonderful Pinehurst Park                             | 1943-09-19     |
| Cox         | Ethan        | Starlight Rural Lush Wonderful Pinehurst Park                             | 1987-10-12     |
| Cox         | Grace        | Lost and Found Ethan Wells                                                | 1910-01-07     |
| Cox         | Grace        | Lost and Found Ethan Wells                                                | 1969-04-22     |
| Cox         | Grace        | Magic Rustic Pristine Laurelwood Glen                                     | 2000-09-18     |
| Cox         | Grace        | William Carter's Willowbrook Park                                         | 1938-09-08     |
| Cox         | Harper       | Chronicles of the Ethan Wells                                             | 2018-09-22     |
| Cox         | Harper       | Legacy from Grace Mitchell                                                | 1960-10-14     |
| Cox         | Harper       | Legacy from Grace Mitchell                                                | 1964-03-13     |
| Cox         | Harper       | Legacy from Grace Mitchell                                                | 1983-06-06     |
| Cox         | Harper       | Lily Anderson's Vintage Magical Vibrant Autumnwood Grove                  | 1988-11-09     |
| Cox         | Harper       | Olivia Bennett's Bustling Secluded Redwood Ridge                          | 1987-12-09     |
| Cox         | Henry        | Bloodlines Mia Sullivan                                                   | 1915-01-19     |
| Cox         | Henry        | Bloodlines Mia Sullivan                                                   | 1960-01-07     |
| Cox         | Henry        | Bloodlines Mia Sullivan                                                   | 2017-09-08     |
| Cox         | Jackson      | Grace Mitchell's Historical Hidden Magical Redwood Ridge                  | 1934-02-24     |
| Cox         | Jackson      | Voyage to Emily Hayes                                                     | 1981-02-10     |
| Cox         | Jackson      | Voyage to Emily Hayes                                                     | 1994-02-09     |
| Cox         | Jackson      | Voyage to Emily Hayes                                                     | 2000-09-23     |
| Cox         | Jackson      | Voyage to Hillcrest Glen                                                  | 1944-05-13     |
| Cox         | Jackson      | Voyage to Hillcrest Glen                                                  | 1978-01-24     |
| Cox         | Jackson      | Voyage to Hillcrest Glen                                                  | 2014-04-12     |
| Cox         | Liam         | Chronicles of the Wonderful Scenic Riverstone Ranch                       | 1973-02-05     |
| Cox         | Liam         | Henry Crawford's Colorful Whispering Pines                                | 1912-10-06     |
| Cox         | Liam         | Henry Crawford's Colorful Whispering Pines                                | 1948-09-24     |
| Cox         | Lily         | Destiny's Benjamin Mitchell                                               | 1942-11-01     |
| Cox         | Lily         | Destiny's Benjamin Mitchell                                               | 1973-08-12     |
| Cox         | Lily         | Underneath Scenic Millstone Meadows                                       | 1963-01-15     |
| Cox         | Lucas        | Emily Hayes's Whimsical Rustic Brookside Haven                            | 1970-06-16     |
| Cox         | Lucas        | Tales from Ava Harrison                                                   | 1957-06-20     |
| Cox         | Lucas        | Whispering Pristine Majestic Coastal Crestview Heights                    | 1942-07-20     |
| Cox         | Mia          | Daniel Brooks's Enchanting Magical Vintage Evergreen Valley               | 1952-11-14     |
| Cox         | Mia          | Daniel Brooks's Enchanting Magical Vintage Evergreen Valley               | 2011-11-02     |
| Cox         | Mia          | Henry Crawford's Exotic Willowbrook Park                                  | 1949-07-15     |
| Cox         | Mia          | Whispers from Daniel Brooks                                               | 1932-07-21     |
| Cox         | Michael      | Ancient Enigmatic Majestic Pristine Meadowview Heights                    | 1925-05-07     |
| Cox         | Natalie      | Destiny's Scenic Timeless Pinecrest Pines                                 | 2008-09-09     |
| Cox         | Natalie      | Ethan Wells's Welcoming Greenbriar Estates                                | 1941-02-07     |
| Cox         | Natalie      | Lost in Time Modern Breathtaking Charming Rivertown Crossing              | 1974-07-10     |
| Cox         | Olivia       | Adventures in Olivia Bennett                                              | 2021-05-24     |
| Cox         | Olivia       | Tales from Whimsical Ashwood Terrace                                      | 1943-09-24     |
| Cox         | Olivia       | Tales from Whimsical Ashwood Terrace                                      | 1960-09-04     |
| Cox         | Olivia       | Tales from Whimsical Ashwood Terrace                                      | 1981-01-15     |
| Cox         | Olivia       | Tales from Whimsical Ashwood Terrace                                      | 2010-05-02     |
| Cox         | Samuel       | Adventures in Elijah Turner                                               | 2006-01-23     |
| Cox         | Samuel       | Chronicles Charlotte Taylor                                               | 1962-07-24     |
| Cox         | Samuel       | Dreams in the Meadowbrook Springs                                         | 1980-08-04     |
| Cox         | Samuel       | Hidden Willowdale Heights                                                 | 1993-07-08     |
| Cox         | Samuel       | William Carter's Hillcrest Glen                                           | 1915-06-06     |
| Cox         | Samuel       | William Carter's Hillcrest Glen                                           | 1927-07-01     |
| Cox         | Samuel       | William Carter's Hillcrest Glen                                           | 1979-12-21     |
| Cox         | Samuel       | William Carter's Hillcrest Glen                                           | 2010-08-20     |
| Cox         | Scarlett     | Forgotten Urban Remote Breathtaking Ashwood Terrace                       | 1933-08-17     |
| Cox         | Sophia       | Caleb Reynolds's Pictorial Willowbrook Park                               | 1944-11-17     |
| Cox         | Sophia       | Caleb Reynolds's Pictorial Willowbrook Park                               | 1978-12-14     |
| Cox         | Sophia       | Caleb Reynolds's Pictorial Willowbrook Park                               | 1988-03-09     |
| Cox         | Sophia       | Dragon's Isabella Montgomery                                              | 1969-05-19     |
| Cox         | Sophia       | Grace Mitchell's Surreal Enchanting Autumnwood Grove                      | 1980-10-21     |
| Cox         | Sophia       | Henry Crawford's Captivating Pinehurst Park                               | 1918-04-12     |
| Cox         | Sophia       | Henry Crawford's Captivating Pinehurst Park                               | 1954-02-09     |
| Cox         | Sophia       | Legends of Welcoming Contemporary Birchwood Springs                       | 1920-11-17     |
| Cox         | Sophia       | Legends of Welcoming Contemporary Birchwood Springs                       | 1996-07-05     |
| Cox         | Sophia       | Legends of Welcoming Contemporary Birchwood Springs                       | 2014-09-15     |
| Cox         | Sophia       | Lucas Thornton's Eclectic Fairhaven Fields                                | 1943-02-20     |
| Cox         | Sophia       | Lucas Thornton's Eclectic Fairhaven Fields                                | 1946-10-07     |
| Cox         | Sophia       | Magic Daniel Brooks                                                       | 1930-07-05     |
| Cox         | Sophia       | Midnight Majestic Pictorial Lakeside Terrace                              | 1953-10-04     |
| Cox         | William      | Ancient Idyllic Rural Picturesque Silverlake Springs                      | 1984-12-10     |
| Cox         | William      | Chronicles Peaceful Inviting Whispering Pines                             | 1925-09-10     |
| Cox         | William      | Dark Secrets Rural Charming Secluded Maplewood Meadows                    | 1983-02-13     |
| Cox         | William      | Ethan Wells's Idyllic Rustic Willowbrook Park                             | 1941-11-15     |
| Cox         | William      | Ethan Wells's Idyllic Rustic Willowbrook Park                             | 1954-11-14     |
| Cox         | William      | Ethan Wells's Idyllic Rustic Willowbrook Park                             | 2018-04-22     |
| Cox         | William      | King's Tranquil Autumnwood Grove                                          | 1954-04-10     |
| Cox         | William      | King's Tranquil Autumnwood Grove                                          | 2011-03-20     |
| Cox         | William      | Quest for Wonderful Redwood Ridge                                         | 1963-08-21     |
| Cox         | William      | Quest for Wonderful Redwood Ridge                                         | 1986-03-09     |
| Cox         | William      | Quest for Wonderful Redwood Ridge                                         | 2007-02-13     |
| Cox         | Zoe          | Ethan Wells's Harborview Point                                            | 1910-09-11     |
| Cox         | Zoe          | Gates of Idyllic Serene Secluded Millstone Meadows                        | 1902-07-04     |
| Cox         | Zoe          | Isabella Montgomery's Coastal Vintage Meadowview Heights                  | 1963-08-16     |
| Cruz        | Abigail      | Beyond the Isabella Montgomery                                            | 1925-06-05     |
| Cruz        | Abigail      | Echoes of Benjamin Mitchell                                               | 1922-10-21     |
| Cruz        | Abigail      | Echoes of Benjamin Mitchell                                               | 1933-06-14     |
| Cruz        | Abigail      | Echoes of Benjamin Mitchell                                               | 1967-01-09     |
| Cruz        | Abigail      | Echoes of Benjamin Mitchell                                               | 2005-08-10     |
| Cruz        | Abigail      | Samuel Griffin's Surreal Idyllic Wonderful Cedarwood Heights              | 2010-08-18     |
| Cruz        | Aiden        | Quest for the Charlotte Taylor                                            | 1911-01-03     |
| Cruz        | Aiden        | Sophia Parker's Enigmatic Ashwood Terrace                                 | 1933-06-21     |
| Cruz        | Aiden        | Sophia Parker's Enigmatic Ashwood Terrace                                 | 1942-07-13     |
| Cruz        | Andrew       | Caleb Reynolds's Brookside Haven                                          | 1907-10-08     |
| Cruz        | Andrew       | Quest for Olivia Bennett                                                  | 1927-05-08     |
| Cruz        | Andrew       | Quest for Olivia Bennett                                                  | 1946-05-02     |
| Cruz        | Andrew       | Quest for Olivia Bennett                                                  | 1961-11-20     |
| Cruz        | Andrew       | Quest for Olivia Bennett                                                  | 2018-02-21     |
| Cruz        | Andrew       | Songs of Lush Picturesque Pictorial Laurelwood Glen                       | 1907-01-12     |
| Cruz        | Andrew       | Songs of Lush Picturesque Pictorial Laurelwood Glen                       | 1929-05-18     |
| Cruz        | Andrew       | Songs of Lush Picturesque Pictorial Laurelwood Glen                       | 1985-10-16     |
| Cruz        | Andrew       | Songs of Lush Picturesque Pictorial Laurelwood Glen                       | 1988-04-23     |
| Cruz        | Benjamin     | Midnight Greenbriar Estates                                               | 1919-01-12     |
| Cruz        | Benjamin     | Songs from Benjamin Mitchell                                              | 1979-03-14     |
| Cruz        | Caleb        | Olivia Bennett's Evergreen Valley                                         | 1911-11-01     |
| Cruz        | Charlotte    | Journey through Mia Sullivan                                              | 2012-03-16     |
| Cruz        | Charlotte    | Lost in Time Sophia Parker                                                | 1918-03-23     |
| Cruz        | Daniel       | Legacy of Emily Hayes                                                     | 1912-04-19     |
| Cruz        | Daniel       | Legacy of Emily Hayes                                                     | 1930-08-15     |
| Cruz        | Elijah       | Mia Sullivan's Lush Historical Meadowbrook Springs                        | 2005-03-08     |
| Cruz        | Elizabeth    | Benjamin Mitchell's Breathtaking Cosmopolitan Stonegate Terrace           | 2010-03-11     |
| Cruz        | Elizabeth    | Chronicles of Wonderful Charming Peaceful Willowbrook Park                | 1993-05-02     |
| Cruz        | Elizabeth    | Enchanted Ava Harrison                                                    | 1935-04-21     |
| Cruz        | Emily        | Mia Sullivan's Secluded Meadowbrook Springs                               | 1935-05-17     |
| Cruz        | Grace        | Whispering Elijah Turner                                                  | 1938-06-04     |
| Cruz        | Grace        | Whispering Lush Surreal Autumnwood Grove                                  | 1941-01-16     |
| Cruz        | Grace        | Whispering Lush Surreal Autumnwood Grove                                  | 1992-09-04     |
| Cruz        | Harper       | Ancient Caleb Reynolds                                                    | 2009-11-13     |
| Cruz        | Harper       | Enigma Ancient Welcoming Meadowview Heights                               | 1985-08-23     |
| Cruz        | Harper       | Samuel Griffin's Tranquil Brookside Haven                                 | 2012-10-12     |
| Cruz        | Isabella     | Beyond the Sophia Parker                                                  | 1907-10-06     |
| Cruz        | Isabella     | Hidden Rural Remote Riverstone Ranch                                      | 1961-06-02     |
| Cruz        | Jackson      | Echoes of Autumnwood Grove                                                | 1952-06-08     |
| Cruz        | Jackson      | Emily Hayes's Brookside Meadows                                           | 1997-12-04     |
| Cruz        | Jackson      | Guardians of Grace Mitchell                                               | 1919-10-16     |
| Cruz        | Jackson      | Guardians of Grace Mitchell                                               | 1965-11-16     |
| Cruz        | Jackson      | Guardians of Grace Mitchell                                               | 1989-11-11     |
| Cruz        | Jackson      | Guardians of Grace Mitchell                                               | 1992-12-03     |
| Cruz        | Jackson      | Midnight Lily Anderson                                                    | 1966-03-14     |
| Cruz        | Jackson      | Songs of Stonebridge Ridge                                                | 1931-08-09     |
| Cruz        | Jackson      | Sophia Parker's Willowbrook Park                                          | 1918-04-09     |
| Cruz        | Jackson      | Sophia Parker's Willowbrook Park                                          | 1945-11-10     |
| Cruz        | Jackson      | Sophia Parker's Willowbrook Park                                          | 1975-11-16     |
| Cruz        | Jackson      | Sophia Parker's Willowbrook Park                                          | 2011-11-18     |
| Cruz        | James        | Rise of Benjamin Mitchell                                                 | 1977-06-12     |
| Cruz        | James        | Songs from Stonegate Terrace                                              | 1909-12-10     |
| Cruz        | James        | Songs from Stonegate Terrace                                              | 1915-02-12     |
| Cruz        | James        | Songs from Stonegate Terrace                                              | 1961-08-19     |
| Cruz        | Liam         | Enchanted Lily Anderson                                                   | 1919-06-15     |
| Cruz        | Lily         | City of Welcoming Contemporary Majestic Laurelwood Glen                   | 1963-06-10     |
| Cruz        | Lucas        | Enchanted Whimsical Laurelwood Glen                                       | 2013-01-22     |
| Cruz        | Mason        | Journey to Exotic Tranquil Woodland Park                                  | 1973-02-11     |
| Cruz        | Mason        | Journey to Urban Oakridge Bluffs                                          | 1903-06-09     |
| Cruz        | Mason        | Journey to Urban Oakridge Bluffs                                          | 1940-08-24     |
| Cruz        | Mia          | Beyond the Lily Anderson                                                  | 1903-07-22     |
| Cruz        | Mia          | Beyond the Lily Anderson                                                  | 1968-05-19     |
| Cruz        | Mia          | Rise of Charming Remote Pristine Rivertown Crossing                       | 1945-12-05     |
| Cruz        | Mia          | Rise of Charming Remote Pristine Rivertown Crossing                       | 1948-11-18     |
| Cruz        | Noah         | Charlotte Taylor's Quaint Artistic Fairhaven Fields                       | 1933-01-22     |
| Cruz        | Olivia       | Adventures in Eclectic Exotic Enchanting Stonegate Terrace                | 1938-08-10     |
| Cruz        | Olivia       | Emily Hayes's Exotic Autumnwood Grove                                     | 1934-07-08     |
| Cruz        | Olivia       | Emily Hayes's Exotic Autumnwood Grove                                     | 1984-01-15     |
| Cruz        | Samuel       | Ancient Serene Autumnwood Grove                                           | 1919-01-07     |
| Cruz        | Samuel       | Ancient Serene Autumnwood Grove                                           | 1935-03-20     |
| Cruz        | Samuel       | Chronicles of the Captivating Remote Evergreen Valley                     | 1941-04-11     |
| Cruz        | Samuel       | Chronicles of the Charming Historical Remote Lakeshore Landing            | 2001-09-13     |
| Cruz        | Samuel       | Dreams of Enchanting Majestic Coastal Lakeside Terrace                    | 1922-10-06     |
| Cruz        | Scarlett     | Starlight Lush Stonegate Terrace                                          | 1952-11-10     |
| Cruz        | Sophia       | Adventures in William Carter                                              | 1987-01-20     |
| Cruz        | Sophia       | Grace Mitchell's Inviting Oakridge Bluffs                                 | 1985-05-17     |
| Cruz        | Sophia       | Grace Mitchell's Inviting Oakridge Bluffs                                 | 1992-07-15     |
| Cruz        | Sophia       | Journey through Benjamin Mitchell                                         | 1909-06-17     |
| Cruz        | Sophia       | Journey through Benjamin Mitchell                                         | 1981-03-14     |
| Cruz        | Sophia       | Legends of Urban Remote Timeless Hillcrest Glen                           | 1977-05-03     |
| Cruz        | Sophia       | Midnight Magical Stonegate Terrace                                        | 2017-03-09     |
| Cruz        | Sophia       | Underneath Ethan Wells                                                    | 1973-12-13     |
| Cruz        | Sophia       | Voyage to Breathtaking Pictorial Bustling Millstone Meadows               | 1924-03-02     |
| Cruz        | Victoria     | Isabella Montgomery's Solitary Woodland Park                              | 1993-12-09     |
| Cruz        | William      | Chronicles of the Willowdale Heights                                      | 2003-08-05     |
| Cruz        | Zoe          | Chronicles of the Ethan Wells                                             | 1996-07-13     |
| Cruz        | Zoe          | Dreams of Stonebridge Ridge                                               | 1924-11-21     |
| Cruz        | Zoe          | Dreams of Stonebridge Ridge                                               | 1928-01-08     |
| Cruz        | Zoe          | Dreams of Stonebridge Ridge                                               | 1994-01-14     |
| Cruz        | Zoe          | Underneath Rural Colorful Eclectic Golden Valley Meadows                  | 1995-04-14     |
| Cruz        | Zoe          | Whispering Alexander Foster                                               | 1914-07-03     |
| Cruz        | Zoe          | Whispering Alexander Foster                                               | 1927-01-05     |
| Davis       | Abigail      | Isabella Montgomery's Solitary Tranquil Redwood Ridge                     | 1967-01-17     |
| Davis       | Abigail      | Isabella Montgomery's Solitary Tranquil Redwood Ridge                     | 1979-03-10     |
| Davis       | Abigail      | Kingdom Benjamin Mitchell                                                 | 1915-10-03     |
| Davis       | Abigail      | Kingdom Benjamin Mitchell                                                 | 1936-10-03     |
| Davis       | Abigail      | Kingdom Benjamin Mitchell                                                 | 1995-09-02     |
| Davis       | Abigail      | Kingdom Benjamin Mitchell                                                 | 2020-02-09     |
| Davis       | Abigail      | Realm of William Carter                                                   | 1999-09-19     |
| Davis       | Aiden        | Gates of Caleb Reynolds                                                   | 1999-12-18     |
| Davis       | Amelia       | City of Maplewood Meadows                                                 | 1911-05-11     |
| Davis       | Amelia       | City of Maplewood Meadows                                                 | 1996-12-20     |
| Davis       | Andrew       | King's Ava Harrison                                                       | 1907-02-24     |
| Davis       | Andrew       | King's Ava Harrison                                                       | 1911-04-05     |
| Davis       | Ava          | Lucas Thornton's Scenic Fairhaven Fields                                  | 1912-12-21     |
| Davis       | Ava          | Lucas Thornton's Scenic Fairhaven Fields                                  | 1973-09-16     |
| Davis       | Ava          | Magic Quaint Meadowbrook Springs                                          | 1909-07-06     |
| Davis       | Ava          | Magic Quaint Meadowbrook Springs                                          | 1916-04-01     |
| Davis       | Ava          | Magic Quaint Meadowbrook Springs                                          | 1948-09-21     |
| Davis       | Ava          | Magic Quaint Meadowbrook Springs                                          | 1955-04-04     |
| Davis       | Ava          | Starlight Alexander Foster                                                | 1950-03-21     |
| Davis       | Ava          | Starlight Alexander Foster                                                | 1982-09-13     |
| Davis       | Benjamin     | Henry Crawford's Vibrant Rural Oakridge Bluffs                            | 1950-04-03     |
| Davis       | Benjamin     | Isabella Montgomery's Scenic Meadowbrook Springs                          | 2019-12-07     |
| Davis       | Benjamin     | Quest for Urban Tranquil Pristine Maplewood Meadows                       | 1905-11-04     |
| Davis       | Benjamin     | Quest for Urban Tranquil Pristine Maplewood Meadows                       | 1969-02-02     |
| Davis       | Benjamin     | Voyage to Emily Hayes                                                     | 1922-12-12     |
| Davis       | Benjamin     | Voyage to Emily Hayes                                                     | 1930-12-09     |
| Davis       | Benjamin     | Voyage to Emily Hayes                                                     | 1982-09-10     |
| Davis       | Caleb        | Tales from Emily Hayes                                                    | 1945-03-11     |
| Davis       | Charlotte    | Elijah Turner's Eclectic Willowbrook Grove                                | 1930-09-11     |
| Davis       | Charlotte    | Elijah Turner's Eclectic Willowbrook Grove                                | 1968-04-12     |
| Davis       | Charlotte    | Elijah Turner's Solitary Tranquil Captivating Brookside Meadows           | 1934-11-23     |
| Davis       | Charlotte    | Grace Mitchell's Hillcrest Glen                                           | 1916-10-19     |
| Davis       | Charlotte    | Quest for the Pinecrest Pines                                             | 1906-03-17     |
| Davis       | Charlotte    | Quest for the Pinecrest Pines                                             | 1923-02-24     |
| Davis       | Daniel       | Henry Crawford's Timeless Ancient Sprawling Cedarwood Heights             | 1940-02-23     |
| Davis       | Daniel       | Henry Crawford's Timeless Ancient Sprawling Cedarwood Heights             | 1954-04-02     |
| Davis       | David        | Caleb Reynolds's Magical Captivating Pineview Cove                        | 1970-06-16     |
| Davis       | David        | Curse of Wonderful Ashwood Terrace                                        | 1976-07-15     |
| Davis       | David        | Elijah Turner's Isolated Crestview Heights                                | 1932-09-18     |
| Davis       | Elijah       | Benjamin Mitchell's Historical Rural Golden Valley Meadows                | 1903-11-13     |
| Davis       | Elijah       | Benjamin Mitchell's Historical Rural Golden Valley Meadows                | 1956-01-05     |
| Davis       | Elijah       | Benjamin Mitchell's Historical Rural Golden Valley Meadows                | 1959-04-16     |
| Davis       | Elijah       | Benjamin Mitchell's Historical Rural Golden Valley Meadows                | 1970-10-15     |
| Davis       | Elijah       | Underneath Elijah Turner                                                  | 1911-08-24     |
| Davis       | Elijah       | Underneath Inviting Enchanting Laurelwood Glen                            | 1905-02-14     |
| Davis       | Elizabeth    | Secrets in the Samuel Griffin                                             | 1985-08-08     |
| Davis       | Ella         | Isabella Montgomery's Inviting Majestic Rustic Willowridge Crossing       | 1944-12-01     |
| Davis       | Ella         | Isabella Montgomery's Inviting Majestic Rustic Willowridge Crossing       | 1984-09-21     |
| Davis       | Emma         | Samuel Griffin's Stonebridge Ridge                                        | 2017-12-02     |
| Davis       | Ethan        | Chronicles of Willowridge Crossing                                        | 1983-11-16     |
